#Network | Station | Location | Channel | Latitude | Longitude | Elevation | Depth | Azimuth | Dip | SensorDescription | Scale | ScaleFreq | ScaleUnits | SampleRate | StartTime | EndTime
OV|ORTG||HHZ|10.3623|-85.459|760.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95524E9|0.3|M/S|100.0|2014-08-04T00:00:00.0000|
OV|ORTG||HNE|10.3623|-85.459|760.0|0.0|90.0|0.0|Episensor 200 Hz 10 Volt per g/Quanterra 330HR Lin|427894.0|0.03|M/S**2|200.0|2014-08-04T00:00:00.0000|
OV|ORTG||HNN|10.3623|-85.459|760.0|0.0|0.0|0.0|Episensor 200 Hz 10 Volt per g/Quanterra 330HR Lin|427894.0|0.03|M/S**2|200.0|2014-08-04T00:00:00.0000|
OV|ORTG||HNZ|10.3623|-85.459|760.0|0.0|0.0|-90.0|Episensor 200 Hz 10 Volt per g/Quanterra 330HR Lin|427894.0|0.03|M/S**2|200.0|2014-08-04T00:00:00.0000|
OV|ORTG||LCE|10.3623|-85.459|760.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1000000.0|0.0|S|1.0|2014-08-04T00:00:00.0000|
OV|ORTG||LCQ|10.3623|-85.459|760.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0.0|PERCENT|1.0|2014-08-04T00:00:00.0000|
OV|ORTG||LHE|10.3623|-85.459|760.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95293E9|0.02|M/S|1.0|2014-08-04T00:00:00.0000|
OV|ORTG||LHN|10.3623|-85.459|760.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95293E9|0.02|M/S|1.0|2014-08-04T00:00:00.0000|
OV|ORTG||LHZ|10.3623|-85.459|760.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95293E9|0.02|M/S|1.0|2014-08-04T00:00:00.0000|
OV|ORTG||VCO|10.3623|-85.459|760.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0.0|V|0.1|2014-08-04T00:00:00.0000|
OV|ORTG||VEA|10.3623|-85.459|760.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0.0|A|0.1|2014-08-04T00:00:00.0000|
OV|ORTG||VEC|10.3623|-85.459|760.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0.0|A|0.1|2014-08-04T00:00:00.0000|
OV|ORTG||VEP|10.3623|-85.459|760.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0.0|V|0.1|2014-08-04T00:00:00.0000|
OV|ORTG||VKI|10.3623|-85.459|760.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0.0|CELSIUS|0.1|2014-08-04T00:00:00.0000|
OV|ORTG||VMU|10.3623|-85.459|760.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2014-08-04T00:00:00.0000|
OV|ORTG||VMV|10.3623|-85.459|760.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2014-08-04T00:00:00.0000|
OV|ORTG||VMW|10.3623|-85.459|760.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2014-08-04T00:00:00.0000|
OV|ORTG||VPB|10.3623|-85.459|760.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|PERCENT|0.1|2014-08-04T00:00:00.0000|
OV|OVD3||HHE|10.1362|-85.424202|109.0|0.0|90.0|0.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2014-07-03T00:00:00.0000|2014-09-15T23:59:59.0000
OV|OVD3||HHN|10.1362|-85.424202|109.0|0.0|0.0|0.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2014-07-03T00:00:00.0000|2014-09-15T23:59:59.0000
OV|OVD3||HHZ|10.1362|-85.424202|109.0|0.0|0.0|-90.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2014-07-03T00:00:00.0000|2014-09-15T23:59:59.0000
OV|OVD4||HHE|10.1228|-85.388199|109.0|0.0|90.0|0.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2014-07-03T00:00:00.0000|2014-09-15T23:59:59.0000
OV|OVD4||HHN|10.1228|-85.388199|109.0|0.0|0.0|0.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2014-07-03T00:00:00.0000|2014-09-15T23:59:59.0000
OV|OVD4||HHZ|10.1228|-85.388199|109.0|0.0|0.0|-90.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2014-07-03T00:00:00.0000|2014-09-15T23:59:59.0000
OV|OVD5||HHE|10.1228|-85.388199|109.0|0.0|90.0|0.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2014-07-03T00:00:00.0000|2014-09-15T23:59:59.0000
OV|OVD5||HHN|10.1228|-85.388199|109.0|0.0|0.0|0.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2014-07-03T00:00:00.0000|2014-09-15T23:59:59.0000
OV|OVD5||HHZ|10.1228|-85.388199|109.0|0.0|0.0|-90.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2014-07-03T00:00:00.0000|2014-09-15T23:59:59.0000
OV|PAL||EHZ|9.7829|-83.823997|1481.0|0.0|0.0|-90.0|Ranger SS1/Dummy Datalogger used in ignorance|1.66532E7|10.0|M/S|100.0|1984-04-01T00:00:00.0000|
OV|PBNC||EHZ|8.3714|-83.127098|248.0|0.0|0.0|-90.0|Ranger SS1/Dummy Datalogger used in ignorance|1.66532E7|10.0|M/S|100.0|1984-04-01T00:00:00.0000|
OV|PEZE||BHE|9.3826|-83.677498|807.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95491E9|0.1|M/S|20.0|2010-06-03T00:00:00.0000|
OV|PEZE||BHN|9.3826|-83.677498|807.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95491E9|0.1|M/S|20.0|2010-06-03T00:00:00.0000|
OV|PEZE||BHZ|9.3826|-83.677498|807.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95491E9|0.1|M/S|20.0|2010-06-03T00:00:00.0000|
OV|PEZE||HHE|9.3826|-83.677498|807.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95524E9|0.3|M/S|100.0|2010-06-03T00:00:00.0000|
OV|PEZE||HHN|9.3826|-83.677498|807.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95524E9|0.3|M/S|100.0|2010-06-03T00:00:00.0000|
OV|PEZE||HHZ|9.3826|-83.677498|807.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95524E9|0.3|M/S|100.0|2010-06-03T00:00:00.0000|
OV|PEZE||HNE|9.3826|-83.677498|807.0|0.0|90.0|0.0|Episensor 200 Hz 10 Volt per g/Quanterra 330HR Lin|427894.0|0.03|M/S**2|200.0|2010-06-03T00:00:00.0000|
OV|PEZE||HNN|9.3826|-83.677498|807.0|0.0|0.0|0.0|Episensor 200 Hz 10 Volt per g/Quanterra 330HR Lin|427894.0|0.03|M/S**2|200.0|2010-06-03T00:00:00.0000|
OV|PEZE||HNZ|9.3826|-83.677498|807.0|0.0|0.0|-90.0|Episensor 200 Hz 10 Volt per g/Quanterra 330HR Lin|427894.0|0.03|M/S**2|200.0|2010-06-03T00:00:00.0000|
OV|PEZE||LCE|9.3826|-83.677498|807.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1000000.0|0.0|S|1.0|2010-06-03T00:00:00.0000|
OV|PEZE||LCQ|9.3826|-83.677498|807.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0.0|PERCENT|1.0|2010-06-03T00:00:00.0000|
OV|PEZE||LHE|9.3826|-83.677498|807.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95293E9|0.02|M/S|1.0|2010-06-03T00:00:00.0000|
OV|PEZE||LHN|9.3826|-83.677498|807.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95293E9|0.02|M/S|1.0|2010-06-03T00:00:00.0000|
OV|PEZE||LHZ|9.3826|-83.677498|807.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95293E9|0.02|M/S|1.0|2010-06-03T00:00:00.0000|
OV|PEZE||VCO|9.3826|-83.677498|807.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0.0|V|0.1|2010-06-03T00:00:00.0000|
OV|PEZE||VEA|9.3826|-83.677498|807.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0.0|A|0.1|2010-06-03T00:00:00.0000|
OV|PEZE||VEC|9.3826|-83.677498|807.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0.0|A|0.1|2010-06-03T00:00:00.0000|
OV|PEZE||VEP|9.3826|-83.677498|807.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0.0|V|0.1|2010-06-03T00:00:00.0000|
OV|PEZE||VKI|9.3826|-83.677498|807.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0.0|CELSIUS|0.1|2010-06-03T00:00:00.0000|
OV|PEZE||VMU|9.3826|-83.677498|807.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2010-06-03T00:00:00.0000|
OV|PEZE||VMV|9.3826|-83.677498|807.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2010-06-03T00:00:00.0000|
OV|PEZE||VMW|9.3826|-83.677498|807.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2010-06-03T00:00:00.0000|
OV|PEZE||VPB|9.3826|-83.677498|807.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|PERCENT|0.1|2010-06-03T00:00:00.0000|
OV|PICA||EHZ|10.0255|-83.785797|2565.0|0.0|0.0|-90.0|Ranger SS1/Dummy Datalogger used in ignorance|1.66532E7|10.0|M/S|100.0|1984-04-01T00:00:00.0000|2012-01-01T23:59:59.0000
OV|PIRO||HHE|8.4041|-83.336403|40.0|0.0|90.0|0.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2015-06-04T00:00:00.0000|
OV|PIRO||HHN|8.4041|-83.336403|40.0|0.0|0.0|0.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2015-06-04T00:00:00.0000|
OV|PIRO||HHZ|8.4041|-83.336403|40.0|0.0|0.0|-90.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2015-06-04T00:00:00.0000|
OV|PJIM||BHE|8.501|-83.3082|59.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95491E9|0.1|m/s|20.0|2016-04-19T00:00:00.0000|
OV|PJIM||BHN|8.501|-83.3082|59.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95491E9|0.1|m/s|20.0|2016-04-19T00:00:00.0000|
OV|PJIM||BHZ|8.501|-83.3082|59.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95491E9|0.1|m/s|20.0|2016-04-19T00:00:00.0000|
OV|PJIM||HHE|8.501|-83.3082|59.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95524E9|0.3|m/s|100.0|2016-04-19T00:00:00.0000|
OV|PJIM||HHN|8.501|-83.3082|59.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95524E9|0.3|m/s|100.0|2016-04-19T00:00:00.0000|
OV|PJIM||HHZ|8.501|-83.3082|59.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95524E9|0.3|m/s|100.0|2016-04-19T00:00:00.0000|
OV|PJIM||HNE|8.501|-83.3082|59.0|0.0|90.0|0.0|Episensor 200 Hz 10 Volt per g/Quanterra 330HR Lin|427894.0|0.03|m/s**2|200.0|2016-04-19T00:00:00.0000|
OV|PJIM||HNN|8.501|-83.3082|59.0|0.0|0.0|0.0|Episensor 200 Hz 10 Volt per g/Quanterra 330HR Lin|427894.0|0.03|m/s**2|200.0|2016-04-19T00:00:00.0000|
OV|PJIM||HNZ|8.501|-83.3082|59.0|0.0|0.0|-90.0|Episensor 200 Hz 10 Volt per g/Quanterra 330HR Lin|427894.0|0.03|m/s**2|200.0|2016-04-19T00:00:00.0000|
OV|PJIM||LCE|8.501|-83.3082|59.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1000000.0|0.0|s|1.0|2016-04-19T00:00:00.0000|
OV|PJIM||LCQ|8.501|-83.3082|59.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0.0|percent|1.0|2016-04-19T00:00:00.0000|
OV|PJIM||LHE|8.501|-83.3082|59.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95293E9|0.02|m/s|1.0|2016-04-19T00:00:00.0000|
OV|PJIM||LHN|8.501|-83.3082|59.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95293E9|0.02|m/s|1.0|2016-04-19T00:00:00.0000|
OV|PJIM||LHZ|8.501|-83.3082|59.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95293E9|0.02|m/s|1.0|2016-04-19T00:00:00.0000|
OV|PJIM||VCO|8.501|-83.3082|59.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0.0|V|0.1|2016-04-19T00:00:00.0000|
OV|PJIM||VEA|8.501|-83.3082|59.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0.0|A|0.1|2016-04-19T00:00:00.0000|
OV|PJIM||VEC|8.501|-83.3082|59.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0.0|A|0.1|2016-04-19T00:00:00.0000|
OV|PJIM||VEP|8.501|-83.3082|59.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0.0|V|0.1|2016-04-19T00:00:00.0000|
OV|PJIM||VKI|8.501|-83.3082|59.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0.0|celsius|0.1|2016-04-19T00:00:00.0000|
OV|PJIM||VMU|8.501|-83.3082|59.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2016-04-19T00:00:00.0000|
OV|PJIM||VMV|8.501|-83.3082|59.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2016-04-19T00:00:00.0000|
OV|PJIM||VMW|8.501|-83.3082|59.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2016-04-19T00:00:00.0000|
OV|PJIM||VPB|8.501|-83.3082|59.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|percent|0.1|2016-04-19T00:00:00.0000|
OV|PLAN||HHE|8.671|-83.680496|133.0|0.0|90.0|0.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2015-06-04T00:00:00.0000|
OV|PLAN||HHN|8.671|-83.680496|133.0|0.0|0.0|0.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2015-06-04T00:00:00.0000|
OV|PLAN||HHZ|8.671|-83.680496|133.0|0.0|0.0|-90.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2015-06-04T00:00:00.0000|
OV|PNCB||HHE|9.5895|-85.091797|31.0|0.0|90.0|0.0|Streckeisen STS-2 G3/Reftek 130 Datalogger|9.41678E8|0.4|M/S|100.0|2012-10-12T00:00:00.0000|
OV|PNCB||HHN|9.5895|-85.091797|31.0|0.0|0.0|0.0|Streckeisen STS-2 G3/Reftek 130 Datalogger|9.41678E8|0.4|M/S|100.0|2012-10-12T00:00:00.0000|
OV|PNCB||HHZ|9.5895|-85.091797|31.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Reftek 130 Datalogger|9.41678E8|0.4|M/S|100.0|2012-10-12T00:00:00.0000|
OV|PNCB||LOG|9.5895|-85.091797|31.0|0.0|0.0|0.0|Reftek 130 Datalogger||||0.0|2012-10-12T00:00:00.0000|
OV|PNE2||EHE|10.1951|-85.828903|40.0|0.0|90.0|0.0|Mark Products L28/Reftek 130 Datalogger|1.83465E7|8.0|M/S|100.0|2012-10-10T00:00:00.0000|
OV|PNE2||EHN|10.1951|-85.828903|40.0|0.0|0.0|0.0|Mark Products L28/Reftek 130 Datalogger|1.83465E7|8.0|M/S|100.0|2012-10-10T00:00:00.0000|
OV|PNE2||EHZ|10.1951|-85.828903|40.0|0.0|0.0|90.0|Mark Products L28/Reftek 130 Datalogger|1.83465E7|8.0|M/S|100.0|2012-10-10T00:00:00.0000|
OV|PNE2||LOG|10.1951|-85.828903|40.0|0.0|0.0|0.0|Reftek 130 Datalogger||||0.0|2012-10-10T00:00:00.0000|
OV|PNPB||BHE|8.6844|-83.228401|110.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95491E9|0.1|M/S|20.0|2012-09-01T00:00:00.0000|
OV|PNPB||BHN|8.6844|-83.228401|110.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95491E9|0.1|M/S|20.0|2012-09-01T00:00:00.0000|
OV|PNPB||BHZ|8.6844|-83.228401|110.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95491E9|0.1|M/S|20.0|2012-09-01T00:00:00.0000|
OV|PNPB||HHE|8.6844|-83.228401|110.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95524E9|0.3|M/S|100.0|2012-09-01T00:00:00.0000|
OV|PNPB||HHN|8.6844|-83.228401|110.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95524E9|0.3|M/S|100.0|2012-09-01T00:00:00.0000|
OV|PNPB||HHZ|8.6844|-83.228401|110.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95524E9|0.3|M/S|100.0|2012-09-01T00:00:00.0000|
OV|PNPB||HNE|8.6844|-83.228401|110.0|0.0|90.0|0.0|Episensor 200 Hz 10 Volt per g/Quanterra 330HR Lin|427894.0|0.03|M/S**2|200.0|2012-09-01T00:00:00.0000|
OV|PNPB||HNN|8.6844|-83.228401|110.0|0.0|0.0|0.0|Episensor 200 Hz 10 Volt per g/Quanterra 330HR Lin|427894.0|0.03|M/S**2|200.0|2012-09-01T00:00:00.0000|
OV|PNPB||HNZ|8.6844|-83.228401|110.0|0.0|0.0|-90.0|Episensor 200 Hz 10 Volt per g/Quanterra 330HR Lin|427894.0|0.03|M/S**2|200.0|2012-09-01T00:00:00.0000|
OV|PNPB||LCE|8.6844|-83.228401|110.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1000000.0|0.0|S|1.0|2012-09-01T00:00:00.0000|
OV|PNPB||LCQ|8.6844|-83.228401|110.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0.0|PERCENT|1.0|2012-09-01T00:00:00.0000|
OV|PNPB||LHE|8.6844|-83.228401|110.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95293E9|0.02|M/S|1.0|2012-09-01T00:00:00.0000|
OV|PNPB||LHN|8.6844|-83.228401|110.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95293E9|0.02|M/S|1.0|2012-09-01T00:00:00.0000|
OV|PNPB||LHZ|8.6844|-83.228401|110.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95293E9|0.02|M/S|1.0|2012-09-01T00:00:00.0000|
OV|PNPB||VCO|8.6844|-83.228401|110.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0.0|V|0.1|2012-09-01T00:00:00.0000|
OV|PNPB||VEA|8.6844|-83.228401|110.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0.0|A|0.1|2012-09-01T00:00:00.0000|
OV|PNPB||VEC|8.6844|-83.228401|110.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0.0|A|0.1|2012-09-01T00:00:00.0000|
OV|PNPB||VEP|8.6844|-83.228401|110.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0.0|V|0.1|2012-09-01T00:00:00.0000|
OV|PNPB||VKI|8.6844|-83.228401|110.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0.0|CELSIUS|0.1|2012-09-01T00:00:00.0000|
OV|PNPB||VMU|8.6844|-83.228401|110.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2012-09-01T00:00:00.0000|
OV|PNPB||VMV|8.6844|-83.228401|110.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2012-09-01T00:00:00.0000|
OV|PNPB||VMW|8.6844|-83.228401|110.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|V|0.1|2012-09-01T00:00:00.0000|
OV|PNPB||VPB|8.6844|-83.228401|110.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0.0|PERCENT|0.1|2012-09-01T00:00:00.0000|
OV|PNUA||HHE|10.5955|-83.839897|49.0|0.0|90.0|0.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2012-10-05T00:00:00.0000|
OV|PNUA||HHN|10.5955|-83.839897|49.0|0.0|0.0|0.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2012-10-05T00:00:00.0000|
OV|PNUA||HHZ|10.5955|-83.839897|49.0|0.0|0.0|-90.0|trillium_compact_OBS_SIO/Taurus Infinite 40V|2.99113E8|0.4|M/S|100.0|2012-10-05T00:00:00.0000|
OV|POA2|00|EHZ|10.1751|-84.248901|2493.0|0.0|0.0|-90.0|Ranger SS1/Dummy Datalogger used in ignorance|1.66532E7|10.0|M/S|100.0|1984-04-01T00:00:00.0000|2014-01-28T23:59:59.0000
OV|POA5||EHZ|10.2044|-84.229698|2425.0|0.0|0.0|-90.0|Ranger SS1/Dummy Datalogger used in ignorance|1.66532E7|10.0|M/S|100.0|1984-04-01T00:00:00.0000|
OV|POPE||HHE|10.0635|-85.263397|37.0|0.0|90.0|0.0|Guralp CMG3ESP_30sec/Reftek 130 Datalogger|9.11558E8|0.7|M/S|100.0|2012-11-30T00:00:00.0000|
OV|POPE||HHN|10.0635|-85.263397|37.0|0.0|0.0|0.0|Guralp CMG3ESP_30sec/Reftek 130 Datalogger|9.56117E8|0.7|M/S|100.0|2012-11-30T00:00:00.0000|
OV|POPE||HHZ|10.0635|-85.263397|37.0|0.0|0.0|-90.0|Guralp CMG3ESP_30sec/Reftek 130 Datalogger|9.44659E8|0.7|M/S|100.0|2012-11-30T00:00:00.0000|
OV|POPE||LOG|10.0635|-85.263397|37.0|0.0|0.0|0.0|Reftek 130 Datalogger||||0.0|2012-11-30T00:00:00.0000|
OV|POTG||BHE|9.0525|-83.118896|674.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95491E9|0.1|M/S|20.0|2014-10-08T00:00:00.0000|
OV|POTG||BHN|9.0525|-83.118896|674.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95491E9|0.1|M/S|20.0|2014-10-08T00:00:00.0000|
OV|POTG||BHZ|9.0525|-83.118896|674.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95491E9|0.1|M/S|20.0|2014-10-08T00:00:00.0000|
OV|POTG||HHE|9.0525|-83.118896|674.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95524E9|0.3|M/S|100.0|2014-10-08T00:00:00.0000|
OV|POTG||HHN|9.0525|-83.118896|674.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95524E9|0.3|M/S|100.0|2014-10-08T00:00:00.0000|
OV|POTG||HHZ|9.0525|-83.118896|674.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95524E9|0.3|M/S|100.0|2014-10-08T00:00:00.0000|
OV|POTG||HNE|9.0525|-83.118896|674.0|0.0|90.0|0.0|Episensor 200 Hz 10 Volt per g/Quanterra 330HR Lin|427894.0|0.03|M/S**2|200.0|2014-10-08T00:00:00.0000|
OV|POTG||HNN|9.0525|-83.118896|674.0|0.0|0.0|0.0|Episensor 200 Hz 10 Volt per g/Quanterra 330HR Lin|427894.0|0.03|M/S**2|200.0|2014-10-08T00:00:00.0000|
OV|POTG||HNZ|9.0525|-83.118896|674.0|0.0|0.0|-90.0|Episensor 200 Hz 10 Volt per g/Quanterra 330HR Lin|427894.0|0.03|M/S**2|200.0|2014-10-08T00:00:00.0000|
OV|POTG||LCE|9.0525|-83.118896|674.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1000000.0|0.0|S|1.0|2014-10-08T00:00:00.0000|
OV|POTG||LCQ|9.0525|-83.118896|674.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0.0|PERCENT|1.0|2014-10-08T00:00:00.0000|
OV|POTG||LHE|9.0525|-83.118896|674.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95293E9|0.02|M/S|1.0|2014-10-08T00:00:00.0000|
OV|POTG||LHN|9.0525|-83.118896|674.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95293E9|0.02|M/S|1.0|2014-10-08T00:00:00.0000|
OV|POTG||LHZ|9.0525|-83.118896|674.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 400 and a|1.95293E9|0.02|M/S|1.0|2014-10-08T00:00:00.0000|
OV|POTG||VCO|9.0525|-83.118896|674.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0.0|V|0.1|2014-10-08T00:00:00.0000|
OV|POTG||VEA|9.0525|-83.118896|674.0|0.0|0.0|0.0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0.0|A|0.1|2014-10-08T00:00:00.0000|
